# alphaX=1.0e-03  r=3.0  mX_therm=2.625364e+01  eps_therm=4.278360e-09  GoH_thresh=0.05  mX_join_max=3.393772e+01
# mX [GeV]    mY [GeV]    epsX_relic    epsX_bbn    Och2    GoH_handoff   regime  (0=joint, 1=secluded)
2.62536362e+01 8.75121208e+00 1.00000000e-01 nan 1.20000000e-01 nan 0.00000000e+00
2.62536362e+01 8.75121208e+00 4.27835990e-08 nan 1.20040316e-01 1.43996839e+05 0.00000000e+00
2.62536362e+01 8.75121208e+00 3.53137617e-08 nan 1.20040093e-01 9.81039042e+04 0.00000000e+00
2.62536362e+01 8.75121208e+00 2.91481267e-08 nan 1.20034332e-01 6.68374118e+04 0.00000000e+00
2.62536362e+01 8.75121208e+00 2.40589858e-08 nan 1.20039384e-01 4.55357986e+04 0.00000000e+00
2.62536362e+01 8.75121208e+00 1.98583875e-08 nan 1.20032034e-01 3.10231784e+04 0.00000000e+00
2.62536362e+01 8.75121208e+00 1.63911962e-08 nan 1.20034990e-01 2.11358454e+04 0.00000000e+00
2.62536362e+01 8.75121208e+00 1.35293619e-08 nan 1.20030614e-01 1.43996839e+04 0.00000000e+00
2.30144030e+01 7.67146768e+00 1.11671920e-08 5.28464009e-12 1.19995773e-01 8.70099593e+00 0.00000000e+00
2.27637403e+01 7.58791342e+00 9.21744699e-09 5.39312430e-12 1.20143164e-01 7.03164490e+00 0.00000000e+00
2.27050449e+01 7.56834832e+00 8.55671980e-09 5.39312430e-12 1.20108454e-01 6.41462343e+00 0.00000000e+00
2.26808462e+01 7.56028208e+00 7.63992839e-09 5.39312430e-12 1.19973846e-01 5.50143296e+00 0.00000000e+00
2.26813635e+01 7.56045449e+00 7.60811932e-09 5.39312430e-12 1.19966348e-01 5.46931612e+00 0.00000000e+00
2.27184388e+01 7.57281292e+00 6.72313699e-09 5.39312430e-12 1.19924917e-01 4.56140133e+00 0.00000000e+00
2.27446843e+01 7.58156143e+00 6.27977353e-09 5.39312430e-12 1.19914427e-01 4.11433095e+00 0.00000000e+00
2.27804080e+01 7.59346934e+00 5.80634558e-09 5.39312430e-12 1.20002395e-01 3.64930375e+00 0.00000000e+00
2.27914042e+01 7.59713474e+00 5.18335135e-09 5.39312430e-12 1.19977966e-01 3.06534913e+00 0.00000000e+00
2.27935260e+01 7.59784200e+00 4.88955417e-09 5.39312430e-12 1.19964335e-01 2.79995573e+00 0.00000000e+00
2.27975516e+01 7.59918386e+00 4.27835990e-09 5.39312430e-12 1.19988246e-01 2.26671155e+00 0.00000000e+00
2.28000363e+01 7.60001209e+00 3.97276276e-09 5.39312430e-12 1.20008397e-01 2.01187456e+00 0.00000000e+00
2.28094605e+01 7.60315351e+00 3.05597136e-09 5.39312430e-12 1.19689903e-01 1.30258079e+00 0.00000000e+00
2.28125103e+01 7.60417011e+00 2.91481267e-09 5.39312430e-12 1.20005194e-01 1.20158708e+00 0.00000000e+00
2.07015450e+01 6.90051498e+00 2.13917995e-09 5.65350445e-12 1.19906350e-01 1.05052977e+00 0.00000000e+00
2.00908834e+01 6.69696113e+00 1.98583875e-09 5.65350445e-12 1.20262664e-01 1.05225238e+00 0.00000000e+00
1.94635887e+01 6.48786288e+00 1.35293619e-09 5.78837145e-12 1.19959823e-01 1.06517340e+00 0.00000000e+00
1.99289485e+01 6.64298283e+00 9.21744699e-10 5.78837145e-12 1.19992718e-01 1.08522043e+00 0.00000000e+00
2.04531414e+01 6.81771381e+00 6.27977353e-10 5.65350445e-12 1.19985926e-01 1.11819204e+00 0.00000000e+00
2.12206804e+01 7.07356013e+00 4.27835990e-10 5.55771311e-12 1.20052850e-01 1.14455903e+00 0.00000000e+00
2.26165679e+01 7.53885596e+00 2.91481267e-10 5.39312430e-12 1.20076749e-01 1.19952239e+00 0.00000000e+00
