# alphaX=1.0e-02  r=5.0  mX_therm=2.891101e+02  eps_therm=4.753586e-09  GoH_thresh=0.05
# mX [GeV]    mY [GeV]    epsX_relic    epsX_bbn    Och2    GoH_handoff   regime
2.89110137e+02 5.78220275e+01 1.00000000e-01 nan 1.20000000e-01 nan 0.00000000e+00
2.89110137e+02 5.78220275e+01 4.75358624e-08 nan 1.20039521e-01 7.01122021e+04 0.00000000e+00
2.89110137e+02 5.78220275e+01 3.92362998e-08 nan 1.20039521e-01 4.77668873e+04 0.00000000e+00
2.89110137e+02 5.78220275e+01 3.23858060e-08 nan 1.20039521e-01 3.25432014e+04 0.00000000e+00
2.89110137e+02 5.78220275e+01 2.67313799e-08 nan 1.20039521e-01 2.21714250e+04 0.00000000e+00
2.89110137e+02 5.78220275e+01 2.20641928e-08 nan 1.20038915e-01 1.51052160e+04 0.00000000e+00
2.89110137e+02 5.78220275e+01 1.82118771e-08 nan 1.20036843e-01 1.02910639e+04 0.00000000e+00
2.89110137e+02 5.78220275e+01 1.50321596e-08 nan 1.20036894e-01 7.01122021e+03 0.00000000e+00
2.89110137e+02 5.78220275e+01 1.24076074e-08 nan 1.20037215e-01 4.77668873e+03 0.00000000e+00
2.89110137e+02 5.78220275e+01 1.02412911e-08 nan 1.20036779e-01 3.25432014e+03 0.00000000e+00
2.89051801e+02 5.78103602e+01 9.50717248e-09 nan 1.19990294e-01 2.80511648e+03 0.00000000e+00
2.82307891e+02 5.64615783e+01 8.48854686e-09 nan 1.14615164e-01 2.29555209e+03 0.00000000e+00
2.80118875e+02 5.60237750e+01 8.45320453e-09 nan 1.12895458e-01 2.29623510e+03 0.00000000e+00
2.23491401e+02 4.46982802e+01 7.46992123e-09 5.89508862e-13 1.20006680e-01 6.21194903e+00 0.00000000e+00
2.22450669e+02 4.44901339e+01 6.97731040e-09 5.89508862e-13 1.20003631e-01 5.74271143e+00 0.00000000e+00
2.21111240e+02 4.42222480e+01 6.45129561e-09 6.00762127e-13 1.19966313e-01 5.24725108e+00 0.00000000e+00
2.19214457e+02 4.38428913e+01 5.75910121e-09 6.00762127e-13 1.20039436e-01 4.58845943e+00 0.00000000e+00
2.18265409e+02 4.36530818e+01 5.43266999e-09 6.00762127e-13 1.20069727e-01 4.27344302e+00 0.00000000e+00
2.16279263e+02 4.32558526e+01 4.75358624e-09 6.00762127e-13 1.20110158e-01 3.60281346e+00 0.00000000e+00
2.15337397e+02 4.30674793e+01 4.41404437e-09 6.00762127e-13 1.20124944e-01 3.26076644e+00 0.00000000e+00
2.13033731e+02 4.26067463e+01 3.39541874e-09 6.12230208e-13 1.20054867e-01 2.22360296e+00 0.00000000e+00
2.12769164e+02 4.25538327e+01 3.23858060e-09 6.12230208e-13 1.20038580e-01 2.06592142e+00 0.00000000e+00
2.12555228e+02 4.25110457e+01 2.37679312e-09 6.12230208e-13 1.20032706e-01 1.23591626e+00 0.00000000e+00
2.12826243e+02 4.25652486e+01 2.20641928e-09 6.12230208e-13 1.20021066e-01 1.08443144e+00 0.00000000e+00
2.15467790e+02 4.30935579e+01 1.50321596e-09 6.00762127e-13 1.19996197e-01 1.05176962e+00 0.00000000e+00
2.20988139e+02 4.41976277e+01 1.02412911e-09 6.00762127e-13 1.19983798e-01 1.06766024e+00 0.00000000e+00
2.28643074e+02 4.57286147e+01 6.97731040e-10 5.89508862e-13 1.20011199e-01 1.09343071e+00 0.00000000e+00
2.39887434e+02 4.79774868e+01 4.75358624e-10 5.75690269e-13 1.20016452e-01 1.13300119e+00 0.00000000e+00
2.56606177e+02 5.13212353e+01 3.23858060e-10 5.51836976e-13 1.20014598e-01 1.19623485e+00 0.00000000e+00
2.80647546e+02 5.61295091e+01 2.20641928e-10 5.26705361e-13 1.19981560e-01 1.29144722e+00 0.00000000e+00
3.14357071e+02 6.28714143e+01 1.50321596e-10 5.02718283e-13 1.19896999e-01 6.44498228e-01 0.00000000e+00
3.62648873e+02 7.25297745e+01 1.02412911e-10 4.64523986e-13 1.20022675e-01 1.86872444e-01 0.00000000e+00
4.25573051e+02 8.51146102e+01 6.97731040e-11 4.32411153e-13 1.20021775e-01 6.65950633e-02 0.00000000e+00
