# lam=5.00e-02  r=5  mX_therm=2.094621e+01  eps_therm=5.636284e-07  GoH_thresh=0.05  mX_join_max=2.616000e+01
# mX [GeV]    mY [GeV]    epsX_relic    epsX_bbn    Och2    GoH_handoff   regime  (0=joint, 1=secluded)
2.09462054e+01 4.18924108e+00 1.00000000e-01 nan 1.20000000e-01 nan 0.00000000e+00
2.09462054e+01 4.18924108e+00 5.63628394e-06 nan 1.20017170e-01 1.46477294e+05 0.00000000e+00
2.09462054e+01 4.18924108e+00 4.65221236e-06 nan 1.20028310e-01 9.97938185e+04 0.00000000e+00
2.09462054e+01 4.18924108e+00 3.83995555e-06 nan 1.20019255e-01 6.79887371e+04 0.00000000e+00
2.09462054e+01 4.18924108e+00 3.16951538e-06 nan 1.20018762e-01 4.63201874e+04 0.00000000e+00
2.09462054e+01 4.18924108e+00 2.61613126e-06 nan 1.20020181e-01 3.15575763e+04 0.00000000e+00
2.09462054e+01 4.18924108e+00 2.15936569e-06 nan 1.20025934e-01 2.14999264e+04 0.00000000e+00
2.09462054e+01 4.18924108e+00 1.78234948e-06 nan 1.20027200e-01 1.46477294e+04 0.00000000e+00
2.09462054e+01 4.18924108e+00 1.47115872e-06 nan 1.20020707e-01 9.97938185e+03 0.00000000e+00
1.98266092e+01 3.96532185e+00 1.21430057e-06 1.17202361e-09 1.19996830e-01 3.56532438e+00 0.00000000e+00
1.98795748e+01 3.97591496e+00 1.12725679e-06 1.14496901e-09 1.19979497e-01 3.20486176e+00 0.00000000e+00
1.89358304e+01 3.78716608e+00 5.63628394e-07 1.49522655e-09 1.20012521e-01 1.01773729e+00 0.00000000e+00
1.89288847e+01 3.78577694e+00 5.23369223e-07 1.49522655e-09 1.19952565e-01 1.01841562e+00 0.00000000e+00
1.89491593e+01 3.78983186e+00 4.02591710e-07 1.49522655e-09 1.19667225e-01 1.02099585e+00 0.00000000e+00
1.89633047e+01 3.79266095e+00 3.83995555e-07 1.49522655e-09 1.19680525e-01 1.02156735e+00 0.00000000e+00
1.90936810e+01 3.81873621e+00 2.81814197e-07 1.43729792e-09 1.20015732e-01 1.02553680e+00 0.00000000e+00
1.91189065e+01 3.82378130e+00 2.61613126e-07 1.41908577e-09 1.19970218e-01 1.02668899e+00 0.00000000e+00
1.93115207e+01 3.86230414e+00 1.78234948e-07 1.33825715e-09 1.20211116e-01 1.03334039e+00 0.00000000e+00
1.95066717e+01 3.90133434e+00 1.21430057e-07 1.26847425e-09 1.19973120e-01 1.04489171e+00 0.00000000e+00
1.98067246e+01 3.96134491e+00 8.27293345e-08 1.17202361e-09 1.19993214e-01 1.05071031e+00 0.00000000e+00
2.01993060e+01 4.03986120e+00 5.63628394e-08 1.05574776e-09 1.19998439e-01 1.06377777e+00 0.00000000e+00
