      0.31316298  7.61550e-10  7.61550e-10  4.24731e-08
      0.40700436  6.87265e-09  8.00699e-10  5.30701e-08
      0.52896595  8.64453e-10  8.64453e-10  5.12845e-08
      0.68747413  2.55666e-07  1.95053e-07  3.07152e-07
      0.89348024  3.20727e-07  2.67817e-07  3.66391e-07
       1.1612176  5.72167e-07  5.25321e-07  6.11866e-07
       1.5091841  5.58408e-07  5.18103e-07  6.03396e-07
       1.9614211  5.63642e-07  5.22920e-07  6.12282e-07
       2.5491738  4.85949e-07  4.39987e-07  5.31293e-07
       3.3130507  5.29409e-07  4.88006e-07  5.88172e-07
       4.3058286  4.80677e-07  4.28074e-07  5.34998e-07
       7.2730064  2.62528e-07  2.25004e-07  2.93964e-07
       15.966137  1.54221e-07  1.09026e-07  1.81827e-07
       35.049816  7.17594e-08  3.23134e-08  1.04870e-07
