      0.31316298  4.60755e-07  4.00455e-07  5.44907e-07
      0.40700436  4.79118e-07  3.96941e-07  5.35342e-07
      0.52896595  5.02711e-07  4.51851e-07  5.69960e-07
      0.68747413  6.30487e-07  5.83776e-07  6.78761e-07
      0.89348024  6.77004e-07  6.40649e-07  7.18055e-07
       1.1612176  9.18612e-07  8.80966e-07  9.55378e-07
       1.5091841  9.48782e-07  9.10106e-07  9.82982e-07
       1.9614211  9.21914e-07  8.80579e-07  9.58427e-07
       2.5491738  8.22354e-07  7.83604e-07  8.60867e-07
       3.3130507  8.43105e-07  7.99667e-07  8.85021e-07
       4.3058286  7.91001e-07  7.46224e-07  8.39105e-07
       7.2730064  4.88277e-07  4.61682e-07  5.18559e-07
       15.966137  3.17005e-07  2.80599e-07  3.45811e-07
       35.049816  1.80954e-07  1.52695e-07  2.13314e-07
