      0.31316298  4.83701e-07  4.13894e-07  5.54214e-07
      0.40700436  4.66723e-07  3.99399e-07  5.33366e-07
      0.52896595  5.33583e-07  4.74616e-07  5.84795e-07
      0.68747413  6.56870e-07  6.05441e-07  6.94468e-07
      0.89348024  6.97918e-07  6.66844e-07  7.44651e-07
       1.1612176  9.35054e-07  8.96672e-07  9.71614e-07
       1.5091841  9.60460e-07  9.28508e-07  1.00092e-06
       1.9614211  9.30461e-07  8.98281e-07  9.72787e-07
       2.5491738  8.33567e-07  8.03305e-07  8.78478e-07
       3.3130507  8.49029e-07  8.17805e-07  9.03512e-07
       4.3058286  8.05121e-07  7.60309e-07  8.52489e-07
       7.2730064  5.08862e-07  4.77202e-07  5.35960e-07
       15.966137  3.19557e-07  2.83262e-07  3.47969e-07
       35.049816  1.89361e-07  1.58357e-07  2.18283e-07
