      0.31316298  8.90219e-10  8.90219e-10  5.56136e-08
      0.40700436  9.71012e-10  9.71012e-10  6.30286e-08
      0.52896595  1.07979e-08  9.30216e-10  7.21773e-08
      0.68747413  2.69185e-07  2.08456e-07  3.24019e-07
      0.89348024  3.31520e-07  2.81489e-07  3.78226e-07
       1.1612176  5.69982e-07  5.26767e-07  6.15066e-07
       1.5091841  5.57374e-07  5.10968e-07  6.00245e-07
       1.9614211  5.61746e-07  5.07661e-07  5.98489e-07
       2.5491738  4.60229e-07  4.24315e-07  5.15462e-07
       3.3130507  5.31423e-07  4.80745e-07  5.79569e-07
       4.3058286  4.70854e-07  4.18220e-07  5.22891e-07
       7.2730064  2.53798e-07  2.19793e-07  2.87672e-07
       15.966137  1.48129e-07  1.06710e-07  1.79421e-07
       35.049816  8.07624e-08  3.90100e-08  1.09779e-07
