      0.31316298  2.19522e-07  1.22391e-07  3.00432e-07
      0.40700436  2.23330e-07  1.42016e-07  3.14521e-07
      0.52896595  2.33582e-07  1.42270e-07  2.98680e-07
      0.68747413  4.52544e-07  3.79644e-07  5.19292e-07
      0.89348024  4.65646e-07  4.11321e-07  5.26972e-07
       1.1612176  7.63084e-07  7.15996e-07  8.25824e-07
       1.5091841  8.96173e-07  8.27996e-07  9.36118e-07
       1.9614211  9.67652e-07  9.12717e-07  1.02687e-06
       2.5491738  7.79607e-07  7.23140e-07  8.35769e-07
       3.3130507  8.31447e-07  7.70407e-07  8.96343e-07
       4.3058286  8.53600e-07  7.99107e-07  9.34987e-07
       7.2730064  5.28446e-07  4.85241e-07  5.71786e-07
       15.966137  4.29869e-07  3.76428e-07  4.72039e-07
       35.049816  2.36996e-07  2.04906e-07  2.41022e-07
