      0.31316298  4.33573e-07  3.56650e-07  5.00534e-07
      0.40700436  4.18663e-07  3.49772e-07  4.83911e-07
      0.52896595  5.08244e-07  4.60489e-07  5.72586e-07
      0.68747413  6.73315e-07  6.23072e-07  7.15114e-07
      0.89348024  7.38600e-07  7.00001e-07  7.77698e-07
       1.1612176  9.62661e-07  9.32454e-07  1.00384e-06
       1.5091841  9.87056e-07  9.43448e-07  1.01759e-06
       1.9614211  9.44490e-07  9.01770e-07  9.76710e-07
       2.5491738  8.34274e-07  7.97659e-07  8.72839e-07
       3.3130507  8.56270e-07  8.10940e-07  8.93112e-07
       4.3058286  7.85137e-07  7.48909e-07  8.38251e-07
       7.2730064  5.05209e-07  4.71641e-07  5.30613e-07
       15.966137  3.09909e-07  2.79869e-07  3.43783e-07
       35.049816  1.82561e-07  1.53922e-07  2.15582e-07
