      0.31316298  4.68319e-07  3.98683e-07  5.44897e-07
      0.40700436  3.94680e-07  3.24702e-07  4.55725e-07
      0.52896595  4.26604e-07  3.66974e-07  4.81203e-07
      0.68747413  5.37018e-07  4.96683e-07  5.92096e-07
      0.89348024  5.94674e-07  5.51539e-07  6.33618e-07
       1.1612176  8.30579e-07  7.87449e-07  8.60661e-07
       1.5091841  8.40925e-07  7.96346e-07  8.69251e-07
       1.9614211  8.07149e-07  7.61775e-07  8.38017e-07
       2.5491738  7.02728e-07  6.60944e-07  7.39522e-07
       3.3130507  7.34249e-07  6.92481e-07  7.80082e-07
       4.3058286  6.85253e-07  6.35836e-07  7.30713e-07
       7.2730064  4.05180e-07  3.81131e-07  4.40505e-07
       15.966137  2.62016e-07  2.27690e-07  2.92213e-07
       35.049816  1.52829e-07  1.24419e-07  1.88664e-07
