      0.31316298  4.48377e-07  2.80674e-07  5.44372e-07
      0.40700436  4.57558e-07  3.56417e-07  5.74367e-07
      0.52896595  5.37214e-07  4.63604e-07  6.34910e-07
      0.68747413  5.65334e-07  4.94967e-07  6.31836e-07
      0.89348024  6.45788e-07  5.83022e-07  7.01751e-07
       1.1612176  8.67711e-07  8.17172e-07  9.23709e-07
       1.5091841  8.70589e-07  8.21517e-07  9.27410e-07
       1.9614211  7.82348e-07  7.24790e-07  8.29635e-07
       2.5491738  7.80812e-07  7.30521e-07  8.38695e-07
       3.3130507  8.07279e-07  7.39478e-07  8.58263e-07
       4.3058286  6.58076e-07  6.02626e-07  7.32422e-07
       7.2730064  4.24710e-07  3.84455e-07  4.64476e-07
       15.966137  2.05124e-07  1.69871e-07  2.55749e-07
       35.049816  1.11699e-07  6.58064e-08  1.51787e-07
