      0.31316298  6.79614e-10  6.79614e-10  2.00425e-08
      0.40700436  4.79970e-07  4.28756e-07  5.25438e-07
      0.52896595  7.65610e-07  7.13156e-07  8.13522e-07
      0.68747413  9.03619e-07  8.60853e-07  9.45782e-07
      0.89348024  9.36877e-07  9.11207e-07  9.84903e-07
       1.1612176  1.13599e-06  1.10335e-06  1.17419e-06
       1.5091841  1.13261e-06  1.09581e-06  1.16739e-06
       1.9614211  1.05527e-06  1.01419e-06  1.08957e-06
       2.5491738  9.22751e-07  8.88883e-07  9.63077e-07
       3.3130507  9.08063e-07  8.72134e-07  9.55001e-07
       4.3058286  8.41883e-07  7.95340e-07  8.86050e-07
       7.2730064  5.10955e-07  4.84328e-07  5.39879e-07
       15.966137  3.04187e-07  2.65247e-07  3.28804e-07
       35.049816  1.71115e-07  1.41145e-07  2.02985e-07
