      0.31316298  4.53484e-07  3.80277e-07  5.33218e-07
      0.40700436  4.54280e-07  3.80999e-07  5.18346e-07
      0.52896595  4.82902e-07  4.20360e-07  5.40765e-07
      0.68747413  5.77858e-07  5.29899e-07  6.26679e-07
      0.89348024  5.81691e-07  5.40866e-07  6.28111e-07
       1.1612176  7.88371e-07  7.46297e-07  8.27815e-07
       1.5091841  7.41520e-07  7.06946e-07  7.87868e-07
       1.9614211  7.18843e-07  6.70422e-07  7.54671e-07
       2.5491738  5.95988e-07  5.63376e-07  6.47738e-07
       3.3130507  6.64804e-07  6.26074e-07  7.16503e-07
       4.3058286  6.12623e-07  5.57255e-07  6.56106e-07
       7.2730064  3.63000e-07  3.28616e-07  3.90625e-07
       15.966137  2.16851e-07  1.84353e-07  2.51462e-07
       35.049816  1.33896e-07  9.98328e-08  1.66427e-07
