      0.31316298  8.70056e-10  8.70056e-10  5.08851e-08
      0.40700436  3.92149e-09  9.66214e-10  6.00412e-08
      0.52896595  8.20864e-10  8.20864e-10  6.51892e-08
      0.68747413  2.54875e-07  1.95062e-07  3.08218e-07
      0.89348024  2.92398e-07  2.60306e-07  3.57738e-07
       1.1612176  5.52672e-07  5.09025e-07  6.01514e-07
       1.5091841  5.35258e-07  4.94358e-07  5.82218e-07
       1.9614211  5.23978e-07  4.89679e-07  5.82532e-07
       2.5491738  4.53969e-07  4.11189e-07  5.04714e-07
       3.3130507  5.28513e-07  4.72428e-07  5.73949e-07
       4.3058286  4.53402e-07  4.06063e-07  5.13648e-07
       7.2730064  2.46993e-07  2.10616e-07  2.80124e-07
       15.966137  1.28046e-07  9.91937e-08  1.74062e-07
       35.049816  6.23941e-08  3.55415e-08  1.05520e-07
