      0.31316298  7.99375e-10  7.99375e-10  3.77650e-08
      0.40700436  6.83052e-09  9.65900e-10  7.09443e-08
      0.52896595  3.67458e-08  1.07774e-09  8.53258e-08
      0.68747413  1.30345e-07  8.13419e-08  1.99022e-07
      0.89348024  9.88592e-08  4.99662e-08  1.46932e-07
       1.1612176  3.82635e-07  3.48369e-07  4.38624e-07
       1.5091841  4.35751e-07  3.95245e-07  4.84266e-07
       1.9614211  4.86034e-07  4.44303e-07  5.35665e-07
       2.5491738  4.45887e-07  3.96426e-07  4.87841e-07
       3.3130507  5.17236e-07  4.63671e-07  5.65380e-07
       4.3058286  4.88219e-07  4.24703e-07  5.30774e-07
       7.2730064  2.65927e-07  2.31071e-07  3.01165e-07
       15.966137  1.64485e-07  1.26775e-07  2.03339e-07
       35.049816  8.21116e-08  4.72051e-08  1.21715e-07
