      0.31316298  2.39825e-09  9.64806e-10  7.92367e-08
      0.40700436  2.79319e-08  9.84506e-10  8.95526e-08
      0.52896595  4.35196e-08  9.76532e-10  1.00040e-07
      0.68747413  2.80915e-07  2.33489e-07  3.47659e-07
      0.89348024  3.45904e-07  2.96214e-07  3.94153e-07
       1.1612176  5.94227e-07  5.43241e-07  6.35902e-07
       1.5091841  5.71152e-07  5.22937e-07  6.12786e-07
       1.9614211  5.68796e-07  5.22289e-07  6.12528e-07
       2.5491738  4.69329e-07  4.30858e-07  5.23221e-07
       3.3130507  5.42224e-07  4.93705e-07  5.94758e-07
       4.3058286  4.74447e-07  4.23620e-07  5.30535e-07
       7.2730064  2.55370e-07  2.22853e-07  2.89804e-07
       15.966137  1.42878e-07  1.07238e-07  1.79239e-07
       35.049816  7.33398e-08  3.71669e-08  1.08463e-07
