      0.31316298  4.93741e-07  4.22152e-07  5.67054e-07
      0.40700436  4.91179e-07  4.14564e-07  5.47411e-07
      0.52896595  5.43488e-07  4.87155e-07  6.07401e-07
      0.68747413  6.37619e-07  5.81829e-07  6.79641e-07
      0.89348024  6.25603e-07  5.77753e-07  6.62083e-07
       1.1612176  8.26094e-07  7.75254e-07  8.55494e-07
       1.5091841  7.63115e-07  7.25603e-07  8.06124e-07
       1.9614211  7.20752e-07  6.84738e-07  7.66147e-07
       2.5491738  6.16674e-07  5.76273e-07  6.59972e-07
       3.3130507  6.86465e-07  6.37199e-07  7.28624e-07
       4.3058286  6.20618e-07  5.73006e-07  6.70118e-07
       7.2730064  3.75530e-07  3.41305e-07  4.03119e-07
       15.966137  2.26312e-07  1.91124e-07  2.58202e-07
       35.049816  1.34483e-07  1.01564e-07  1.68912e-07
