      0.31316298  5.64815e-10  5.64815e-10  6.25176e-09
      0.40700436  2.35741e-09  2.35741e-09  1.63160e-08
      0.52896595  8.42774e-10  8.42774e-10  2.06507e-08
      0.68747413  2.24460e-07  1.83180e-07  2.68809e-07
      0.89348024  4.85581e-07  4.42737e-07  5.17260e-07
       1.1612176  8.16154e-07  7.78494e-07  8.54920e-07
       1.5091841  9.00554e-07  8.68762e-07  9.41448e-07
       1.9614211  9.16437e-07  8.79659e-07  9.55668e-07
       2.5491738  8.46222e-07  8.15007e-07  8.92431e-07
       3.3130507  8.65195e-07  8.25581e-07  9.08365e-07
       4.3058286  8.17009e-07  7.67905e-07  8.60301e-07
       7.2730064  4.77773e-07  4.53335e-07  5.12349e-07
       15.966137  2.97566e-07  2.60537e-07  3.26645e-07
       35.049816  1.73464e-07  1.41497e-07  2.04858e-07
