      0.31316298  4.67993e-07  3.91763e-07  5.39770e-07
      0.40700436  4.58825e-07  3.90221e-07  5.22761e-07
      0.52896595  5.04184e-07  4.39625e-07  5.55894e-07
      0.68747413  6.28957e-07  5.75647e-07  6.71288e-07
      0.89348024  6.60069e-07  6.28587e-07  7.07706e-07
       1.1612176  9.08631e-07  8.73098e-07  9.45567e-07
       1.5091841  9.36586e-07  8.99710e-07  9.74380e-07
       1.9614211  9.13334e-07  8.77402e-07  9.51338e-07
       2.5491738  8.24630e-07  7.86560e-07  8.63979e-07
       3.3130507  8.47095e-07  7.97529e-07  8.83242e-07
       4.3058286  7.85651e-07  7.44791e-07  8.34787e-07
       7.2730064  4.93538e-07  4.66289e-07  5.22175e-07
       15.966137  3.16963e-07  2.80837e-07  3.44537e-07
       35.049816  1.87161e-07  1.52644e-07  2.14177e-07
