      0.31316298  9.40890e-09  1.09105e-09  8.97573e-08
      0.40700436  1.22406e-07  5.00276e-08  1.97343e-07
      0.52896595  1.89617e-07  1.24640e-07  2.56570e-07
      0.68747413  2.85011e-07  2.22165e-07  3.26571e-07
      0.89348024  2.59252e-07  2.11283e-07  3.00294e-07
       1.1612176  5.59751e-07  5.19484e-07  6.01508e-07
       1.5091841  6.28452e-07  5.90178e-07  6.67847e-07
       1.9614211  6.68786e-07  6.22577e-07  7.04683e-07
       2.5491738  6.18667e-07  5.77481e-07  6.60636e-07
       3.3130507  6.78440e-07  6.38012e-07  7.26597e-07
       4.3058286  6.61400e-07  6.10145e-07  7.02839e-07
       7.2730064  4.14780e-07  3.82782e-07  4.44076e-07
       15.966137  2.83682e-07  2.52057e-07  3.16575e-07
       35.049816  1.75454e-07  1.37844e-07  2.00332e-07
