      0.31316298 -3.15490e-09 -8.71197e-08  9.95657e-08
      0.40700436  4.42270e-08 -4.31753e-08  1.31188e-07
      0.52896595  7.58335e-08 -4.01111e-09  1.68871e-07
      0.68747413  3.37478e-07  2.77384e-07  4.14429e-07
      0.89348024  3.57849e-07  3.04460e-07  4.24131e-07
       1.1612176  6.77197e-07  6.14668e-07  7.26284e-07
       1.5091841  7.91853e-07  7.35605e-07  8.43571e-07
       1.9614211  9.04181e-07  8.51806e-07  9.66195e-07
       2.5491738  7.43213e-07  6.93897e-07  8.09786e-07
       3.3130507  8.29657e-07  7.63605e-07  8.89868e-07
       4.3058286  8.74653e-07  7.97791e-07  9.35870e-07
       7.2730064  5.27327e-07  4.86409e-07  5.73111e-07
       15.966137  4.20899e-07  3.77098e-07  4.71757e-07
       35.049816  2.41007e-07  2.06341e-07  2.41007e-07
