      0.31316298  1.01078e-09  1.01078e-09  7.57924e-08
      0.40700436  3.52102e-08  1.12765e-09  1.03977e-07
      0.52896595  5.82201e-08  1.10598e-09  1.15160e-07
      0.68747413  2.97646e-07  2.37567e-07  3.52351e-07
      0.89348024  3.47101e-07  2.90396e-07  3.85948e-07
       1.1612176  5.81320e-07  5.27824e-07  6.20764e-07
       1.5091841  5.60210e-07  5.05798e-07  5.95678e-07
       1.9614211  5.58272e-07  5.05965e-07  5.96013e-07
       2.5491738  4.62747e-07  4.17828e-07  5.10091e-07
       3.3130507  5.29575e-07  4.80850e-07  5.82427e-07
       4.3058286  4.55465e-07  4.11546e-07  5.20365e-07
       7.2730064  2.47410e-07  2.15635e-07  2.82734e-07
       15.966137  1.34179e-07  9.71617e-08  1.68636e-07
       35.049816  7.40333e-08  3.55612e-08  1.06672e-07
